Respondent ID,Collector ID,Start Date,End Date,IP Address,LE1a_Contributes,LE1a_Confidence,LE1b_Contributes,LE1b_Confidence,LE1c_Contributes,LE1c_Confidence,LE1d_Contributes,LE1d_Confidence,LE1e_Contributes,LE1e_Confidence,LE2a_Contributes,LE2a_Confidence,LE2b_Contributes,LE2b_Confidence,LE2c_Contributes,LE2c_Confidence,LE2d_Contributes,LE2d_Confidence,LE2e_Contributes,LE2e_Confidence,LE2f_Contributes,LE2f_Confidence,LE3a_Contributes,LE3a_Confidence,LE3b_Contributes,LE3b_Confidence,LE3c_Contributes,LE3c_Confidence,LE3d_Contributes,LE3d_Confidence,LE3e_Contributes,LE3e_Confidence,LE3f_Contributes,LE3f_Confidence,LE3g_Contributes,LE3g_Confidence,LE4a_Contributes,LE4a_Confidence,LE4b_Contributes,LE4b_Confidence,LE4c_Contributes,LE4c_Confidence,LE4d_Contributes,LE4d_Confidence,LE4e_Contributes,LE4e_Confidence,LE5a_Contributes,LE5a_Confidence,LE5b_Contributes,LE5b_Confidence,LE5c_Contributes,LE5c_Confidence,LE5d_Contributes,LE5d_Confidence,LE6a_Contributes,LE6a_Confidence,LE6b_Contributes,LE6b_Confidence,LE6c_Contributes,LE6c_Confidence,LE6d_Contributes,LE6d_Confidence,LT1a_Contributes,LT1a_Confidence,LT1b_Contributes,LT1b_Confidence,LT1c_Contributes,LT1c_Confidence,LT2a_Contributes,LT2a_Confidence,LT2b_Contributes,LT2b_Confidence,LT2c_Contributes,LT2c_Confidence,LT3a_Contributes,LT3a_Confidence,LT3b_Contributes,LT3b_Confidence,LT3c_Contributes,LT3c_Confidence,LT3d_Contributes,LT3d_Confidence,LT4a_Contributes,LT4a_Confidence,LT4b_Contributes,LT4b_Confidence,LT4c_Contributes,LT4c_Confidence,LT5a_Contributes,LT5a_Confidence,LT5b_Contributes,LT5b_Confidence,LT5c_Contributes,LT5c_Confidence,PF1a_Contributes,PF1a_Confidence,PF1b_Contributes,PF1b_Confidence,PF1c_Contributes,PF1c_Confidence,PF1d_Contributes,PF1d_Confidence,PF1e_Contributes,PF1e_Confidence,PF2a_Contributes,PF2a_Confidence,PF2b_Contributes,PF2b_Confidence,PF2c_Contributes,PF2c_Confidence,PF2d_Contributes,PF2d_Confidence,PF2e_Contributes,PF2e_Confidence,PF3a_Contributes,PF3a_Confidence,PF3b_Contributes,PF3b_Confidence,PF3c_Contributes,PF3c_Confidence,PF3d_Contributes,PF3d_Confidence,PF3e_Contributes,PF3e_Confidence,PF4a_Contributes,PF4a_Confidence,PF4b_Contributes,PF4b_Confidence,PF5a_Contributes,PF5a_Confidence,PF5b_Contributes,PF5b_Confidence,PF5c_Contributes,PF5c_Confidence,PL1a_Contributes,PL1a _Confidence,PL1b_Contributes,PL1b_Confidence,PL1c_Contributes,PL1c_Confidence,PL1d_Contributes,PL1d_Confidence,PL1e_Contributes,PL1e_Confidence,PL1f_Contributes,PL1f_Confidence,PL1g_Contributes,PL1g_Confidence,PL2a_Contributes,PL2a_Confidence,PL2b_Contributes,PL2b_Confidence,PL2c_Contributes,PL2c_Confidence,PL3a_Contributes,PL3a_Confidence,PL3b_Contributes,PL3b_Confidence,PL3c_Contributes,PL3c_Confidence,PL3d_Contributes,PL3d_Confidence,PL3e_Contributes,PL3e_Confidence,PL4a_Contributes,PL4a_Confidence,PL4b_Contributes,PL4b_Confidence,PL4c_Contributes,PL4c_Confidence,PL5a_Contributes,PL5a_Confidence,PL5b_Contributes,PL5b_Confidence,PL5c_Contributes,PL5c_Confidence,PL5d_Contributes,PL5d_Confidence,PL6a_Contributes,PL6a_Confidence,PL6b_Contributes,PL6b_Confidence,PL6c_Contributes,PL6c_Contributes.1,PL6d_Contributes,PL6d_Confidence,PL7a_Contributes,PL7a_Confidence,PL7b_Contributes,PL7b_Confidence,PL7c_Contributes,PL7c_Confidence,PL8a_Contributes,PL8a_Confidence,PL8b_Contributes,PL8b_Confidence,PL8c_Contributes,PL8c_Confidence,PL8d_Contributes,PL8d_Confidence
11043465207,246624879,10/04/2019 04:34:25 PM,10/04/2019 04:51:25 PM,66.30.48.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11043438095,246624879,10/04/2019 04:32:28 PM,10/04/2019 04:51:20 PM,65.96.25.139,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Neutral,NA,Strongly Agree,NA,Agree,NA,Agree,NA,Strongly Agree,NA,Neutral,NA,Agree,NA,Neutral,NA,Disagree,NA,Strongly Agree,NA,Agree,NA,Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Strongly Agree,NA,Neutral,NA,Strongly Agree,NA,Agree,NA,Agree,NA,Strongly Agree,NA,Neutral,NA,I'm not sure what this means.,NA,Agree,NA,Agree,NA,Agree,NA,Neutral,NA,Agree,NA,Agree,NA,Neutral,NA,Agree,NA,Strongly Agree,NA,Neutral,NA,Agree,NA,Strongly Agree,NA,Agree,NA,Neutral,NA,Agree,NA,Agree,NA,Strongly Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Neutral,NA,Neutral,NA,Agree,NA,Agree,NA,Neutral,NA,Neutral,NA,Strongly Agree,NA,Neutral,NA,Neutral,NA,Strongly Agree,NA,Neutral,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Neutral,NA,Agree,NA,Strongly Agree,NA,Neutral,NA,Agree,NA,Agree,NA,Neutral,NA,Agree,NA,Agree,NA,Neutral,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Neutral,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Neutral,NA,Agree,NA,Disagree,NA
11043418691,246624879,10/04/2019 04:16:50 PM,10/04/2019 04:24:37 PM,107.77.226.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11043412794,246624879,10/04/2019 04:18:53 PM,10/04/2019 04:41:33 PM,174.192.1.240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,I'm not sure what this means.,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA
11037242500,246624879,10/02/2019 02:06:59 PM,10/02/2019 02:43:07 PM,173.244.1.195,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Strongly Agree,Very Confident,Strongly Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident
11031459921,246624879,09/30/2019 02:40:20 PM,09/30/2019 02:50:28 PM,216.163.220.32,NA,NA,NA,NA,Agree,Confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Confident,Strongly Disagree,Very Confident,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Confident,NA,NA,NA,NA,NA,NA,Agree,Confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Confident,Strongly Disagree,Confident,Disagree,Confident,Strongly Disagree,Confident,Strongly Disagree,Confident,Agree,Confident,Agree,Confident,Strongly Disagree,Confident,Agree,Confident,Agree,Confident,Agree,Very Confident,Strongly Disagree,Confident,Strongly Disagree,Not confident at all,Strongly Disagree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Disagree,Confident,Agree,Neutral,Agree,Confident,Agree,Neutral,Agree,Confident,Strongly Disagree,Confident,Agree,Confident,Strongly Disagree,Confident,Agree,Confident,Agree,Somewhat confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Not confident at all
11020481679,246624879,09/25/2019 09:53:07 PM,09/25/2019 10:40:39 PM,73.119.5.71,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,NA,NA,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident
11020477275,246624879,09/25/2019 09:52:14 PM,09/26/2019 11:10:44 AM,71.10.233.184,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Somewhat confident,Agree,Neutral,Agree,Confident,Agree,Neutral,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Confident,Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Confident,Agree,Neutral,Strongly Agree,Confident,Neutral,Neutral,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Neutral,Agree,Neutral,Strongly Agree,Somewhat confident,Neutral,Neutral,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident
11020070724,246624879,09/25/2019 06:08:42 PM,09/25/2019 06:31:41 PM,108.20.70.20,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA
11019897999,246624879,09/25/2019 04:53:22 PM,09/25/2019 05:00:19 PM,146.115.126.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,NA,NA,NA,NA,Agree,NA,Agree,NA,Strongly Agree,NA,NA,NA,Agree,NA,Strongly Agree,NA,Agree,NA,Agree,NA,NA,NA,NA,NA,Agree,NA,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,NA,NA,NA,NA
10933170399,243318611,2019-08-19 01:35:49,2019-08-19 11:40:21,108.31.173.26,Strongly Agree,Confident,Agree,Confident,Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Neutral,Agree,Confident,Agree,Confident,Agree,Somewhat confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Confident,Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Very Confident,Agree,Neutral,Neutral,Neutral,Strongly Agree,Very Confident,Agree,Confident,Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Strongly Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Neutral,Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Somewhat confident,Neutral,Neutral,Strongly Agree,Somewhat confident,Neutral,Neutral,Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Confident,Neutral,Neutral,Strongly Agree,Neutral,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Neutral,Agree,Confident,Strongly Agree,Neutral,Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Agree,Somewhat confident,Agree,Neutral,Strongly Agree,Somewhat confident,Neutral,Neutral,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Agree,Neutral,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Agree,Somewhat confident,Strongly Agree,Neutral,Agree,Neutral,Agree,Neutral,Strongly Agree,Confident,Agree,Very Confident,Neutral,Neutral,Strongly Agree,Confident,Agree,Confident,Strongly Agree,Neutral,Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Confident
10932982058,243318611,2019-08-18 22:01:47,2019-08-18 22:18:09,68.134.212.72,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Disagree,NA,Strongly Disagree,NA,Strongly Disagree,NA,Strongly Disagree,NA,Strongly Disagree,NA,Agree,NA,Strongly Disagree,NA,Strongly Disagree,NA,Strongly Disagree,NA,Neutral,NA,Strongly Agree,NA,Strongly Disagree,NA,Strongly Disagree,NA,Strongly Disagree,NA,Strongly Disagree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,NA,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,I'm not sure what this means.,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA,Strongly Agree,NA
